date,customer_id,product,price,quantity,coupon_code,shipping_city,discount,net_price,revenue,transaction_key,order_year,order_month,is_high_discount,product_initial
2011-03-19,CUST00366,Baby Food,255.28,5689,SAVE20,mexico city,0.2,204.22400000000002,1161830.3360000001,20110319_CUST00366_BabyFood,2011,3,1,B
2012-10-03,CUST00367,Personal Care,81.73,2503,PROMO11,toronto,0.11,72.7397,182067.4691,20121003_CUST00367_PersonalCare,2012,10,1,P
2014-10-23,CUST00368,Beverages,47.45,2838,SAVE20,mumbai,0.2,37.96,107730.48,20141023_CUST00368_Beverages,2014,10,1,B
2015-07-12,CUST00369,Baby Food,255.28,7480,PROMO10,paris,0.1,229.752,1718544.96,20150712_CUST00369_BabyFood,2015,7,1,B
2010-05-06,CUST00370,Cereal,205.7,4247,SAVE20,dubai,0.2,164.56,698886.3200000001,20100506_CUST00370_Cereal,2010,5,1,C
2010-11-27,CUST00371,Vegetables,154.06,2988,SAVE20,mumbai,0.2,123.248,368265.02400000003,20101127_CUST00371_Vegetables,2010,11,1,V
2010-12-26,CUST00372,Clothes,109.28,582,PROMO10,london,0.1,98.352,57240.864,20101226_CUST00372_Clothes,2010,12,1,C
2012-12-30,CUST00373,Cosmetics,437.2,5940,PROMO11,mexico city,0.11,389.108,2311301.52,20121230_CUST00373_Cosmetics,2012,12,1,C
2016-08-21,CUST00374,Personal Care,81.73,5005,PROMO10,dubai,0.1,73.557,368152.78500000003,20160821_CUST00374_PersonalCare,2016,8,1,P
2015-02-03,CUST00375,Personal Care,81.73,5751,PROMO11,sydney,0.11,72.7397,418326.0147,20150203_CUST00375_PersonalCare,2015,2,1,P
2013-12-19,CUST00376,Cereal,205.7,3181,DISCOUNT5,mumbai,0.05,195.415,621615.115,20131219_CUST00376_Cereal,2013,12,0,C
2012-05-12,CUST00377,Meat,421.89,4334,DISCOUNT5,toronto,0.05,400.79549999999995,1737047.6969999997,20120512_CUST00377_Meat,2012,5,0,M
2014-03-28,CUST00378,Meat,421.89,3275,PROMO11,mumbai,0.11,375.4821,1229703.8775,20140328_CUST00378_Meat,2014,3,1,M
2017-01-11,CUST00379,Personal Care,81.73,6103,DISCOUNT5,berlin,0.05,77.6435,473858.2805,20170111_CUST00379_PersonalCare,2017,1,0,P
2015-06-21,CUST00380,Baby Food,255.28,5949,SAVE20,mumbai,0.2,204.22400000000002,1214928.5760000001,20150621_CUST00380_BabyFood,2015,6,1,B
2012-11-29,CUST00381,Cosmetics,437.2,7974,SAVE20,paris,0.2,349.76,2788986.2399999998,20121129_CUST00381_Cosmetics,2012,11,1,C
2010-01-01,CUST00382,Vegetables,154.06,4369,PROMO10,berlin,0.1,138.654,605779.326,20100101_CUST00382_Vegetables,2010,1,1,V
2016-01-06,CUST00383,Meat,421.89,9359,DISCOUNT5,mumbai,0.05,400.79549999999995,3751045.0844999994,20160106_CUST00383_Meat,2016,1,0,M
2014-10-14,CUST00384,Beverages,47.45,4199,PROMO11,dubai,0.11,42.230500000000006,177325.86950000003,20141014_CUST00384_Beverages,2014,10,1,B
2013-12-09,CUST00385,Office Supplies,651.21,2173,PROMO11,dubai,0.11,579.5769,1259420.6037,20131209_CUST00385_OfficeSupplies,2013,12,1,O
2010-10-19,CUST00386,Cereal,205.7,3601,DISCOUNT5,mexico city,0.05,195.415,703689.4149999999,20101019_CUST00386_Cereal,2010,10,0,C
2011-05-02,CUST00387,Personal Care,81.73,830,FREESHIP,paris,0.0,81.73,67835.90000000001,20110502_CUST00387_PersonalCare,2011,5,0,P
2011-03-17,CUST00388,Snacks,152.58,3241,SAVE20,mexico city,0.2,122.06400000000002,395609.42400000006,20110317_CUST00388_Snacks,2011,3,1,S
2014-09-24,CUST00389,Office Supplies,651.21,2244,PROMO10,sydney,0.1,586.089,1315183.716,20140924_CUST00389_OfficeSupplies,2014,9,1,O
2015-12-01,CUST00390,Cereal,205.7,6283,FREESHIP,berlin,0.0,205.7,1292413.0999999999,20151201_CUST00390_Cereal,2015,12,0,C
2017-06-02,CUST00391,Cereal,205.7,5829,PROMO11,london,0.11,183.07299999999998,1067132.517,20170602_CUST00391_Cereal,2017,6,1,C
2011-08-04,CUST00392,Cosmetics,437.2,8390,SAVE20,berlin,0.2,349.76,2934486.4,20110804_CUST00392_Cosmetics,2011,8,1,C
2014-07-29,CUST00393,Meat,421.89,3499,SAVE20,tokyo,0.2,337.512,1180954.488,20140729_CUST00393_Meat,2014,7,1,M
2017-01-26,CUST00394,Meat,421.89,7726,FREESHIP,toronto,0.0,421.89,3259522.1399999997,20170126_CUST00394_Meat,2017,1,0,M
2010-11-05,CUST00395,Fruits,9.33,9669,FREESHIP,london,0.0,9.33,90211.77,20101105_CUST00395_Fruits,2010,11,0,F
2015-03-26,CUST00396,Baby Food,255.28,4957,PROMO11,tokyo,0.11,227.1992,1126226.4344,20150326_CUST00396_BabyFood,2015,3,1,B
2012-10-07,CUST00397,Clothes,109.28,1251,FREESHIP,london,0.0,109.28,136709.28,20121007_CUST00397_Clothes,2012,10,0,C
2013-07-22,CUST00398,Meat,421.89,3245,SAVE20,london,0.2,337.512,1095226.44,20130722_CUST00398_Meat,2013,7,1,M
2013-08-16,CUST00399,Cosmetics,437.2,7661,SAVE20,toronto,0.2,349.76,2679511.36,20130816_CUST00399_Cosmetics,2013,8,1,C
2013-11-05,CUST00400,Personal Care,81.73,8254,DISCOUNT5,berlin,0.05,77.6435,640869.449,20131105_CUST00400_PersonalCare,2013,11,0,P
2016-03-01,CUST00401,Office Supplies,651.21,812,PROMO10,berlin,0.1,586.089,475904.26800000004,20160301_CUST00401_OfficeSupplies,2016,3,1,O
2012-03-25,CUST00402,Meat,421.89,8150,DISCOUNT5,dubai,0.05,400.79549999999995,3266483.3249999997,20120325_CUST00402_Meat,2012,3,0,M
2017-06-20,CUST00403,Cosmetics,437.2,5118,DISCOUNT5,mumbai,0.05,415.34,2125710.1199999996,20170620_CUST00403_Cosmetics,2017,6,0,C
2014-04-18,CUST00404,Cosmetics,437.2,3596,PROMO11,new york,0.11,389.108,1399232.368,20140418_CUST00404_Cosmetics,2014,4,1,C
2016-06-28,CUST00405,Clothes,109.28,7494,DISCOUNT5,london,0.05,103.816,777997.104,20160628_CUST00405_Clothes,2016,6,0,C
2012-05-20,CUST00406,Meat,421.89,7755,PROMO10,new york,0.1,379.701,2944581.2550000004,20120520_CUST00406_Meat,2012,5,1,M
2014-02-04,CUST00407,Office Supplies,651.21,7353,PROMO11,new york,0.11,579.5769,4261628.9457,20140204_CUST00407_OfficeSupplies,2014,2,1,O
2015-11-15,CUST00408,Beverages,47.45,6293,PROMO11,sydney,0.11,42.230500000000006,265756.53650000005,20151115_CUST00408_Beverages,2015,11,1,B
2013-01-11,CUST00409,Baby Food,255.28,6610,SAVE20,mexico city,0.2,204.22400000000002,1349920.6400000001,20130111_CUST00409_BabyFood,2013,1,1,B
2013-04-24,CUST00410,Snacks,152.58,7373,FREESHIP,mexico city,0.0,152.58,1124972.34,20130424_CUST00410_Snacks,2013,4,0,S
2010-05-15,CUST00411,Cosmetics,437.2,9679,PROMO11,mumbai,0.11,389.108,3766176.332,20100515_CUST00411_Cosmetics,2010,5,1,C
2010-04-17,CUST00412,Cosmetics,437.2,1659,SAVE20,dubai,0.2,349.76,580251.84,20100417_CUST00412_Cosmetics,2010,4,1,C
2012-08-25,CUST00413,Vegetables,154.06,3473,SAVE20,dubai,0.2,123.248,428040.304,20120825_CUST00413_Vegetables,2012,8,1,V
2014-04-19,CUST00414,Household,668.27,2315,SAVE20,toronto,0.2,534.616,1237636.04,20140419_CUST00414_Household,2014,4,1,H
2013-02-26,CUST00415,Household,668.27,7408,PROMO11,london,0.11,594.7603,4405984.3024,20130226_CUST00415_Household,2013,2,1,H
2011-12-28,CUST00416,Baby Food,255.28,5006,PROMO11,berlin,0.11,227.1992,1137359.1952,20111228_CUST00416_BabyFood,2011,12,1,B
2014-08-21,CUST00417,Baby Food,255.28,3395,DISCOUNT5,london,0.05,242.516,823341.82,20140821_CUST00417_BabyFood,2014,8,0,B
2014-08-21,CUST00418,Vegetables,154.06,7894,FREESHIP,dubai,0.0,154.06,1216149.6400000001,20140821_CUST00418_Vegetables,2014,8,0,V
2014-03-02,CUST00419,Cereal,205.7,5851,PROMO11,sydney,0.11,183.07299999999998,1071160.123,20140302_CUST00419_Cereal,2014,3,1,C
2012-09-06,CUST00420,Household,668.27,1646,SAVE20,berlin,0.2,534.616,879977.936,20120906_CUST00420_Household,2012,9,1,H
2010-09-16,CUST00421,Fruits,9.33,1689,FREESHIP,mexico city,0.0,9.33,15758.37,20100916_CUST00421_Fruits,2010,9,0,F
2013-08-13,CUST00422,Beverages,47.45,9424,DISCOUNT5,tokyo,0.05,45.0775,424810.36,20130813_CUST00422_Beverages,2013,8,0,B
2012-09-11,CUST00423,Personal Care,81.73,323,SAVE20,toronto,0.2,65.384,21119.032,20120911_CUST00423_PersonalCare,2012,9,1,P
2011-08-31,CUST00424,Office Supplies,651.21,6892,PROMO10,mexico city,0.1,586.089,4039325.3880000003,20110831_CUST00424_OfficeSupplies,2011,8,1,O
2015-04-21,CUST00425,Cosmetics,437.2,3667,PROMO10,london,0.1,393.48,1442891.1600000001,20150421_CUST00425_Cosmetics,2015,4,1,C
2010-07-11,CUST00426,Household,668.27,2215,SAVE20,new york,0.2,534.616,1184174.44,20100711_CUST00426_Household,2010,7,1,H
2015-08-09,CUST00427,Meat,421.89,6135,PROMO10,new york,0.1,379.701,2329465.6350000002,20150809_CUST00427_Meat,2015,8,1,M
2015-10-17,CUST00428,Meat,421.89,6057,PROMO10,mexico city,0.1,379.701,2299848.957,20151017_CUST00428_Meat,2015,10,1,M
2012-07-24,CUST00429,Cereal,205.7,4641,DISCOUNT5,london,0.05,195.415,906921.015,20120724_CUST00429_Cereal,2012,7,0,C
2012-03-25,CUST00430,Snacks,152.58,1581,FREESHIP,berlin,0.0,152.58,241228.98,20120325_CUST00430_Snacks,2012,3,0,S
2014-08-11,CUST00431,Baby Food,255.28,8600,PROMO11,london,0.11,227.1992,1953913.1199999999,20140811_CUST00431_BabyFood,2014,8,1,B
2016-10-15,CUST00432,Cereal,205.7,4452,PROMO10,toronto,0.1,185.13,824198.76,20161015_CUST00432_Cereal,2016,10,1,C
2016-12-03,CUST00433,Cosmetics,437.2,9924,SAVE20,paris,0.2,349.76,3471018.2399999998,20161203_CUST00433_Cosmetics,2016,12,1,C
2010-06-12,CUST00434,Personal Care,81.73,2834,PROMO11,london,0.11,72.7397,206144.3098,20100612_CUST00434_PersonalCare,2010,6,1,P
2016-07-29,CUST00435,Vegetables,154.06,3030,DISCOUNT5,toronto,0.05,146.357,443461.71,20160729_CUST00435_Vegetables,2016,7,0,V
2013-12-09,CUST00436,Office Supplies,651.21,7391,DISCOUNT5,paris,0.05,618.6495,4572438.4545,20131209_CUST00436_OfficeSupplies,2013,12,0,O
2012-07-12,CUST00437,Clothes,109.28,4829,FREESHIP,toronto,0.0,109.28,527713.12,20120712_CUST00437_Clothes,2012,7,0,C
2012-01-14,CUST00438,Fruits,9.33,1287,PROMO10,tokyo,0.1,8.397,10806.939,20120114_CUST00438_Fruits,2012,1,1,F
2013-03-20,CUST00439,Personal Care,81.73,4738,PROMO11,london,0.11,72.7397,344640.6986,20130320_CUST00439_PersonalCare,2013,3,1,P
2014-02-10,CUST00440,Household,668.27,186,PROMO11,toronto,0.11,594.7603,110625.4158,20140210_CUST00440_Household,2014,2,1,H
2013-10-26,CUST00441,Snacks,152.58,4668,SAVE20,toronto,0.2,122.06400000000002,569794.7520000001,20131026_CUST00441_Snacks,2013,10,1,S
2016-04-16,CUST00442,Beverages,47.45,2252,PROMO11,paris,0.11,42.230500000000006,95103.08600000001,20160416_CUST00442_Beverages,2016,4,1,B
2011-05-27,CUST00443,Cosmetics,437.2,9036,DISCOUNT5,mexico city,0.05,415.34,3753012.2399999998,20110527_CUST00443_Cosmetics,2011,5,0,C
2016-08-04,CUST00444,Cereal,205.7,8149,PROMO10,toronto,0.1,185.13,1508624.3699999999,20160804_CUST00444_Cereal,2016,8,1,C
2012-07-03,CUST00445,Snacks,152.58,4754,PROMO10,dubai,0.1,137.322,652828.7880000001,20120703_CUST00445_Snacks,2012,7,1,S
2014-12-04,CUST00446,Beverages,47.45,1042,DISCOUNT5,mumbai,0.05,45.0775,46970.755,20141204_CUST00446_Beverages,2014,12,0,B
2010-05-31,CUST00447,Cosmetics,437.2,1237,DISCOUNT5,berlin,0.05,415.34,513775.57999999996,20100531_CUST00447_Cosmetics,2010,5,0,C
2013-02-05,CUST00448,Beverages,47.45,6594,PROMO11,paris,0.11,42.230500000000006,278467.917,20130205_CUST00448_Beverages,2013,2,1,B
2015-06-15,CUST00449,Beverages,47.45,399,SAVE20,paris,0.2,37.96,15146.04,20150615_CUST00449_Beverages,2015,6,1,B
2014-10-21,CUST00450,Vegetables,154.06,2969,PROMO10,mexico city,0.1,138.654,411663.72599999997,20141021_CUST00450_Vegetables,2014,10,1,V
2017-02-13,CUST00451,Snacks,152.58,6653,DISCOUNT5,dubai,0.05,144.951,964359.0029999999,20170213_CUST00451_Snacks,2017,2,0,S
2010-06-29,CUST00452,Vegetables,154.06,832,DISCOUNT5,paris,0.05,146.357,121769.024,20100629_CUST00452_Vegetables,2010,6,0,V
2014-05-19,CUST00453,Vegetables,154.06,6915,SAVE20,new york,0.2,123.248,852259.92,20140519_CUST00453_Vegetables,2014,5,1,V
2015-03-21,CUST00454,Meat,421.89,3346,SAVE20,dubai,0.2,337.512,1129315.152,20150321_CUST00454_Meat,2015,3,1,M
2015-08-31,CUST00455,Office Supplies,651.21,598,SAVE20,mexico city,0.2,520.9680000000001,311538.86400000006,20150831_CUST00455_OfficeSupplies,2015,8,1,O
2015-08-23,CUST00456,Personal Care,81.73,6176,FREESHIP,paris,0.0,81.73,504764.48000000004,20150823_CUST00456_PersonalCare,2015,8,0,P
2016-02-24,CUST00457,Cosmetics,437.2,9615,PROMO10,paris,0.1,393.48,3783310.2,20160224_CUST00457_Cosmetics,2016,2,1,C
2015-06-17,CUST00458,Household,668.27,7485,PROMO10,paris,0.1,601.443,4501800.8549999995,20150617_CUST00458_Household,2015,6,1,H
2012-11-27,CUST00459,Cereal,205.7,8382,PROMO11,paris,0.11,183.07299999999998,1534517.886,20121127_CUST00459_Cereal,2012,11,1,C
2012-09-07,CUST00460,Snacks,152.58,7938,PROMO10,toronto,0.1,137.322,1090062.036,20120907_CUST00460_Snacks,2012,9,1,S
2012-06-23,CUST00461,Clothes,109.28,3812,PROMO11,paris,0.11,97.2592,370752.0704,20120623_CUST00461_Clothes,2012,6,1,C
2014-10-23,CUST00462,Beverages,47.45,698,DISCOUNT5,toronto,0.05,45.0775,31464.095,20141023_CUST00462_Beverages,2014,10,0,B
2015-09-18,CUST00463,Cosmetics,437.2,5320,SAVE20,paris,0.2,349.76,1860723.2,20150918_CUST00463_Cosmetics,2015,9,1,C
2016-01-24,CUST00464,Office Supplies,651.21,1431,DISCOUNT5,mumbai,0.05,618.6495,885287.4345,20160124_CUST00464_OfficeSupplies,2016,1,0,O
2010-03-23,CUST00465,Fruits,9.33,4818,FREESHIP,paris,0.0,9.33,44951.94,20100323_CUST00465_Fruits,2010,3,0,F
2012-07-26,CUST00466,Personal Care,81.73,8299,PROMO10,dubai,0.1,73.557,610449.5430000001,20120726_CUST00466_PersonalCare,2012,7,1,P
2015-10-20,CUST00467,Clothes,109.28,6722,SAVE20,new york,0.2,87.424,587664.128,20151020_CUST00467_Clothes,2015,10,1,C
2017-06-27,CUST00468,Office Supplies,651.21,1968,PROMO11,sydney,0.11,579.5769,1140607.3392,20170627_CUST00468_OfficeSupplies,2017,6,1,O
2016-04-04,CUST00469,Beverages,47.45,7946,FREESHIP,mumbai,0.0,47.45,377037.7,20160404_CUST00469_Beverages,2016,4,0,B
2015-08-05,CUST00470,Clothes,109.28,5600,FREESHIP,mexico city,0.0,109.28,611968.0,20150805_CUST00470_Clothes,2015,8,0,C
2012-06-16,CUST00471,Cereal,205.7,7903,FREESHIP,sydney,0.0,205.7,1625647.0999999999,20120616_CUST00471_Cereal,2012,6,0,C
2016-04-03,CUST00472,Cosmetics,437.2,4860,SAVE20,london,0.2,349.76,1699833.5999999999,20160403_CUST00472_Cosmetics,2016,4,1,C
2014-09-21,CUST00473,Baby Food,255.28,8508,PROMO10,tokyo,0.1,229.752,1954730.016,20140921_CUST00473_BabyFood,2014,9,1,B
2015-08-08,CUST00474,Snacks,152.58,7913,PROMO10,mexico city,0.1,137.322,1086628.986,20150808_CUST00474_Snacks,2015,8,1,S
2012-07-19,CUST00475,Office Supplies,651.21,4174,DISCOUNT5,mexico city,0.05,618.6495,2582243.013,20120719_CUST00475_OfficeSupplies,2012,7,0,O
2011-08-26,CUST00476,Snacks,152.58,5421,SAVE20,toronto,0.2,122.06400000000002,661708.9440000001,20110826_CUST00476_Snacks,2011,8,1,S
2012-06-23,CUST00477,Household,668.27,1816,PROMO10,mexico city,0.1,601.443,1092220.488,20120623_CUST00477_Household,2012,6,1,H
2011-11-20,CUST00478,Beverages,47.45,550,PROMO10,dubai,0.1,42.705000000000005,23487.750000000004,20111120_CUST00478_Beverages,2011,11,1,B
2015-05-13,CUST00479,Beverages,47.45,848,PROMO11,new york,0.11,42.230500000000006,35811.46400000001,20150513_CUST00479_Beverages,2015,5,1,B
2010-07-16,CUST00480,Personal Care,81.73,8963,FREESHIP,new york,0.0,81.73,732545.99,20100716_CUST00480_PersonalCare,2010,7,0,P
2016-05-21,CUST00481,Cosmetics,437.2,3183,PROMO11,mumbai,0.11,389.108,1238530.764,20160521_CUST00481_Cosmetics,2016,5,1,C
2011-04-22,CUST00482,Cosmetics,437.2,8825,FREESHIP,new york,0.0,437.2,3858290.0,20110422_CUST00482_Cosmetics,2011,4,0,C
2012-08-14,CUST00483,Beverages,47.45,3237,DISCOUNT5,toronto,0.05,45.0775,145915.8675,20120814_CUST00483_Beverages,2012,8,0,B
2012-03-17,CUST00484,Clothes,109.28,799,DISCOUNT5,tokyo,0.05,103.816,82948.984,20120317_CUST00484_Clothes,2012,3,0,C
2010-08-06,CUST00485,Household,668.27,7922,DISCOUNT5,dubai,0.05,634.8565,5029333.193,20100806_CUST00485_Household,2010,8,0,H
2013-02-25,CUST00486,Baby Food,255.28,8049,FREESHIP,new york,0.0,255.28,2054748.72,20130225_CUST00486_BabyFood,2013,2,0,B
2011-03-06,CUST00487,Meat,421.89,6654,PROMO10,paris,0.1,379.701,2526530.4540000004,20110306_CUST00487_Meat,2011,3,1,M
2015-12-14,CUST00488,Office Supplies,651.21,6240,SAVE20,london,0.2,520.9680000000001,3250840.3200000003,20151214_CUST00488_OfficeSupplies,2015,12,1,O
2017-02-10,CUST00489,Office Supplies,651.21,1345,PROMO10,mexico city,0.1,586.089,788289.7050000001,20170210_CUST00489_OfficeSupplies,2017,2,1,O
2016-09-20,CUST00490,Office Supplies,651.21,3536,SAVE20,tokyo,0.2,520.9680000000001,1842142.8480000002,20160920_CUST00490_OfficeSupplies,2016,9,1,O
2010-04-30,CUST00491,Baby Food,255.28,6411,PROMO10,mumbai,0.1,229.752,1472940.0720000002,20100430_CUST00491_BabyFood,2010,4,1,B
2013-06-25,CUST00492,Beverages,47.45,600,FREESHIP,london,0.0,47.45,28470.0,20130625_CUST00492_Beverages,2013,6,0,B
2012-07-04,CUST00493,Household,668.27,8765,DISCOUNT5,london,0.05,634.8565,5564517.2225,20120704_CUST00493_Household,2012,7,0,H
2013-09-21,CUST00494,Snacks,152.58,597,FREESHIP,dubai,0.0,152.58,91090.26000000001,20130921_CUST00494_Snacks,2013,9,0,S
2016-12-08,CUST00495,Personal Care,81.73,7821,PROMO11,sydney,0.11,72.7397,568897.1937,20161208_CUST00495_PersonalCare,2016,12,1,P
2011-09-02,CUST00496,Meat,421.89,9191,PROMO11,tokyo,0.11,375.4821,3451055.9811,20110902_CUST00496_Meat,2011,9,1,M
2011-03-21,CUST00497,Personal Care,81.73,5494,DISCOUNT5,berlin,0.05,77.6435,426573.389,20110321_CUST00497_PersonalCare,2011,3,0,P
2011-01-08,CUST00498,Fruits,9.33,4546,SAVE20,toronto,0.2,7.464,33931.344000000005,20110108_CUST00498_Fruits,2011,1,1,F
2015-02-22,CUST00499,Office Supplies,651.21,6197,PROMO11,mumbai,0.11,579.5769,3591638.0493,20150222_CUST00499_OfficeSupplies,2015,2,1,O
2017-05-15,CUST00500,Fruits,9.33,7325,SAVE20,paris,0.2,7.464,54673.8,20170515_CUST00500_Fruits,2017,5,1,F
2012-07-14,CUST00501,Meat,421.89,6844,SAVE20,london,0.2,337.512,2309932.128,20120714_CUST00501_Meat,2012,7,1,M
2015-06-25,CUST00502,Cereal,205.7,694,SAVE20,mumbai,0.2,164.56,114204.64,20150625_CUST00502_Cereal,2015,6,1,C
2011-10-26,CUST00503,Snacks,152.58,6850,PROMO11,tokyo,0.11,135.79620000000003,930203.9700000002,20111026_CUST00503_Snacks,2011,10,1,S
2014-09-24,CUST00504,Office Supplies,651.21,316,SAVE20,tokyo,0.2,520.9680000000001,164625.88800000004,20140924_CUST00504_OfficeSupplies,2014,9,1,O
2015-09-30,CUST00505,Office Supplies,651.21,8128,DISCOUNT5,sydney,0.05,618.6495,5028383.136,20150930_CUST00505_OfficeSupplies,2015,9,0,O
2011-03-31,CUST00506,Meat,421.89,4355,PROMO11,dubai,0.11,375.4821,1635224.5455,20110331_CUST00506_Meat,2011,3,1,M
2013-10-25,CUST00507,Beverages,47.45,5093,FREESHIP,dubai,0.0,47.45,241662.85,20131025_CUST00507_Beverages,2013,10,0,B
2010-08-12,CUST00508,Vegetables,154.06,3475,FREESHIP,mumbai,0.0,154.06,535358.5,20100812_CUST00508_Vegetables,2010,8,0,V
2012-07-26,CUST00509,Clothes,109.28,4659,PROMO10,new york,0.1,98.352,458221.968,20120726_CUST00509_Clothes,2012,7,1,C
2012-09-30,CUST00510,Household,668.27,840,PROMO11,new york,0.11,594.7603,499598.652,20120930_CUST00510_Household,2012,9,1,H
2012-11-09,CUST00511,Baby Food,255.28,6240,PROMO11,sydney,0.11,227.1992,1417723.008,20121109_CUST00511_BabyFood,2012,11,1,B
2011-11-19,CUST00512,Cereal,205.7,2114,FREESHIP,toronto,0.0,205.7,434849.8,20111119_CUST00512_Cereal,2011,11,0,C
2017-06-09,CUST00513,Household,668.27,1749,SAVE20,paris,0.2,534.616,935043.384,20170609_CUST00513_Household,2017,6,1,H
2011-09-17,CUST00514,Snacks,152.58,5462,FREESHIP,mexico city,0.0,152.58,833391.9600000001,20110917_CUST00514_Snacks,2011,9,0,S
2015-10-23,CUST00515,Vegetables,154.06,5602,PROMO11,paris,0.11,137.1134,768109.2668000001,20151023_CUST00515_Vegetables,2015,10,1,V
2010-04-03,CUST00516,Beverages,47.45,1547,DISCOUNT5,new york,0.05,45.0775,69734.8925,20100403_CUST00516_Beverages,2010,4,0,B
2014-07-03,CUST00517,Vegetables,154.06,4711,PROMO10,london,0.1,138.654,653198.994,20140703_CUST00517_Vegetables,2014,7,1,V
2014-12-30,CUST00518,Cosmetics,437.2,3534,FREESHIP,new york,0.0,437.2,1545064.8,20141230_CUST00518_Cosmetics,2014,12,0,C
2014-05-19,CUST00519,Beverages,47.45,8491,DISCOUNT5,tokyo,0.05,45.0775,382753.0525,20140519_CUST00519_Beverages,2014,5,0,B
2012-08-04,CUST00520,Cosmetics,437.2,7086,FREESHIP,new york,0.0,437.2,3097999.1999999997,20120804_CUST00520_Cosmetics,2012,8,0,C
2010-08-15,CUST00521,Baby Food,255.28,8856,PROMO10,dubai,0.1,229.752,2034683.712,20100815_CUST00521_BabyFood,2010,8,1,B
2014-04-26,CUST00522,Baby Food,255.28,368,DISCOUNT5,mumbai,0.05,242.516,89245.88799999999,20140426_CUST00522_BabyFood,2014,4,0,B
2015-06-10,CUST00523,Fruits,9.33,221,SAVE20,sydney,0.2,7.464,1649.544,20150610_CUST00523_Fruits,2015,6,1,F
2010-08-12,CUST00524,Snacks,152.58,4044,SAVE20,dubai,0.2,122.06400000000002,493626.8160000001,20100812_CUST00524_Snacks,2010,8,1,S
2012-08-28,CUST00525,Beverages,47.45,9499,DISCOUNT5,dubai,0.05,45.0775,428191.1725,20120828_CUST00525_Beverages,2012,8,0,B
2016-07-15,CUST00526,Meat,421.89,1277,PROMO10,sydney,0.1,379.701,484878.177,20160715_CUST00526_Meat,2016,7,1,M
2010-09-14,CUST00527,Vegetables,154.06,6104,PROMO10,tokyo,0.1,138.654,846344.016,20100914_CUST00527_Vegetables,2010,9,1,V
2011-03-07,CUST00528,Vegetables,154.06,7733,SAVE20,new york,0.2,123.248,953076.784,20110307_CUST00528_Vegetables,2011,3,1,V
2012-04-30,CUST00529,Fruits,9.33,1950,PROMO10,london,0.1,8.397,16374.15,20120430_CUST00529_Fruits,2012,4,1,F
2013-05-18,CUST00530,Snacks,152.58,1574,DISCOUNT5,berlin,0.05,144.951,228152.87399999998,20130518_CUST00530_Snacks,2013,5,0,S
2014-08-10,CUST00531,Meat,421.89,1452,PROMO10,mexico city,0.1,379.701,551325.8520000001,20140810_CUST00531_Meat,2014,8,1,M
2013-07-31,CUST00532,Snacks,152.58,3465,PROMO10,paris,0.1,137.322,475820.73,20130731_CUST00532_Snacks,2013,7,1,S
2016-07-02,CUST00533,Fruits,9.33,1523,DISCOUNT5,mexico city,0.05,8.8635,13499.1105,20160702_CUST00533_Fruits,2016,7,0,F
2011-09-13,CUST00534,Fruits,9.33,6569,PROMO11,london,0.11,8.303700000000001,54547.005300000004,20110913_CUST00534_Fruits,2011,9,1,F
2011-04-18,CUST00535,Beverages,47.45,1578,PROMO11,sydney,0.11,42.230500000000006,66639.729,20110418_CUST00535_Beverages,2011,4,1,B
2017-02-09,CUST00536,Meat,421.89,6552,FREESHIP,toronto,0.0,421.89,2764223.28,20170209_CUST00536_Meat,2017,2,0,M
2016-11-20,CUST00537,Cosmetics,437.2,3530,DISCOUNT5,london,0.05,415.34,1466150.2,20161120_CUST00537_Cosmetics,2016,11,0,C
2010-10-16,CUST00538,Baby Food,255.28,1578,PROMO10,london,0.1,229.752,362548.656,20101016_CUST00538_BabyFood,2010,10,1,B
2015-03-15,CUST00539,Snacks,152.58,1794,PROMO11,toronto,0.11,135.79620000000003,243618.38280000005,20150315_CUST00539_Snacks,2015,3,1,S
2013-06-25,CUST00540,Household,668.27,2309,SAVE20,sydney,0.2,534.616,1234428.344,20130625_CUST00540_Household,2013,6,1,H
2012-10-11,CUST00541,Cosmetics,437.2,3284,FREESHIP,sydney,0.0,437.2,1435764.8,20121011_CUST00541_Cosmetics,2012,10,0,C
2017-07-08,CUST00542,Fruits,9.33,1910,SAVE20,berlin,0.2,7.464,14256.240000000002,20170708_CUST00542_Fruits,2017,7,1,F
2010-06-22,CUST00543,Office Supplies,651.21,7413,SAVE20,new york,0.2,520.9680000000001,3861935.7840000005,20100622_CUST00543_OfficeSupplies,2010,6,1,O
2017-02-17,CUST00544,Vegetables,154.06,6046,SAVE20,london,0.2,123.248,745157.408,20170217_CUST00544_Vegetables,2017,2,1,V
2011-01-14,CUST00545,Meat,421.89,6096,PROMO11,dubai,0.11,375.4821,2288938.8816,20110114_CUST00545_Meat,2011,1,1,M
2016-01-09,CUST00546,Fruits,9.33,2880,DISCOUNT5,sydney,0.05,8.8635,25526.88,20160109_CUST00546_Fruits,2016,1,0,F
2011-07-18,CUST00547,Baby Food,255.28,3747,PROMO10,tokyo,0.1,229.752,860880.7440000001,20110718_CUST00547_BabyFood,2011,7,1,B
2012-03-16,CUST00548,Beverages,47.45,3077,FREESHIP,dubai,0.0,47.45,146003.65000000002,20120316_CUST00548_Beverages,2012,3,0,B
